   3.0000000e+00	   1.0669102e+02	   2.2150036e+03	   5.4000000e+01	   9.0802078e+02	
   1.0000000e+00	   8.4019822e+01	   1.2269968e+03	   5.3000000e+01	   9.9819500e+02	
   5.0000000e+00	   1.3021039e+02	   2.9462594e+03	   2.8000000e+01	   5.9578965e+02	
   1.0000000e+00	   7.9008813e+01	   1.2533369e+03	   2.8000000e+01	   6.0911918e+02	
   4.0000000e+00	   8.9183463e+01	   2.4282010e+03	   3.2000000e+01	   6.5870913e+02	
   5.0000000e+00	   1.4278120e+02	   3.4582952e+03	   3.2000000e+01	   6.6666171e+02	
   5.0000000e+00	   1.3480749e+02	   2.8132376e+03	   3.5000000e+01	   7.6335692e+02	
   3.0000000e+00	   3.6789747e+01	   5.6347634e+02	   1.5000000e+01	   3.4612587e+02	
   5.0000000e+00	   1.2665276e+02	   3.6420903e+03	   5.8000000e+01	   9.2692172e+02	
   5.0000000e+00	   1.4278749e+02	   3.9424479e+03	   1.8000000e+01	   5.7056270e+02	
   4.0000000e+00	   1.1442155e+02	   2.5730322e+03	   3.7000000e+01	   8.3995410e+02	
   5.0000000e+00	   1.4231708e+02	   3.3084751e+03	   6.0000000e+01	   1.1648889e+03	
   5.0000000e+00	   1.5533146e+02	   3.4424940e+03	   2.0000000e+01	   6.1266107e+02	
   4.0000000e+00	   1.0211816e+02	   2.5355169e+03	   4.1000000e+01	   9.2441393e+02	
   1.0000000e+00	   1.0179553e+02	   1.2513360e+03	   2.8000000e+01	   6.1136073e+02	
   5.0000000e+00	   1.2260434e+02	   2.6430878e+03	   2.1000000e+01	   6.1962793e+02	
   4.0000000e+00	   9.5165927e+01	   2.0622742e+03	   2.2000000e+01	   6.8012714e+02	
   4.0000000e+00	   1.0221301e+02	   2.0400168e+03	   4.1000000e+01	   8.5218277e+02	
   2.0000000e+00	   8.3187090e+01	   1.9560598e+03	   1.1000000e+01	   5.7659970e+02	
   5.0000000e+00	   1.5182057e+02	   3.2154525e+03	   4.9000000e+01	   9.5673362e+02	
   3.0000000e+00	   7.1879629e+01	   1.2440123e+03	   5.7000000e+01	   9.8484069e+02	
   1.0000000e+00	   4.5180836e+01	   5.0000000e+02	   4.5000000e+01	   4.5155257e+02	
   2.0000000e+00	   9.8152548e+01	   1.5509871e+03	   5.6000000e+01	   8.9366328e+02	
   5.0000000e+00	   1.1807535e+02	   3.3225970e+03	   2.9000000e+01	   6.3903516e+02	
   3.0000000e+00	   1.0609235e+02	   2.4298534e+03	   3.2000000e+01	   6.7148057e+02	
   2.0000000e+00	   5.7075592e+01	   1.3319065e+03	   1.7000000e+01	   4.1563156e+02	
   1.0000000e+00	   8.8014237e+01	   7.8617896e+02	   4.3000000e+01	   6.7538608e+02	
   1.0000000e+00	   6.6548678e+01	   7.2933531e+02	   1.4000000e+01	   3.5279481e+02	
   5.0000000e+00	   1.5498826e+02	   3.2503030e+03	   4.6000000e+01	   9.4620297e+02	
   5.0000000e+00	   1.0506260e+02	   3.0586066e+03	   4.1000000e+01	   7.1824420e+02	
   5.0000000e+00	   9.7500181e+01	   1.7215418e+03	   4.7000000e+01	   8.5941794e+02	
   4.0000000e+00	   7.8669661e+01	   1.3171574e+03	   2.6000000e+01	   7.2191099e+02	
   5.0000000e+00	   1.4673232e+02	   3.6949217e+03	   5.4000000e+01	   9.9044610e+02	
   1.0000000e+00	   8.0926602e+01	   8.8040003e+02	   4.8000000e+01	   8.6809071e+02	
   1.0000000e+00	   9.8120993e+01	   1.6149845e+03	   1.5000000e+01	   6.0356259e+02	
   1.0000000e+00	   8.5690271e+01	   1.1024404e+03	   1.0000000e+01	   2.9193932e+02	
   3.0000000e+00	   6.2644044e+01	   1.5021524e+03	   5.9000000e+01	   8.5447110e+02	
   5.0000000e+00	   1.5024455e+02	   4.6563428e+03	   3.3000000e+01	   7.2646528e+02	
   4.0000000e+00	   9.6579707e+01	   2.0685604e+03	   2.2000000e+01	   7.6011657e+02	
   2.0000000e+00	   1.0074056e+02	   1.7460419e+03	   3.0000000e+01	   6.2464174e+02	
   3.0000000e+00	   9.9531274e+01	   2.5429782e+03	   5.3000000e+01	   9.1994143e+02	
   1.0000000e+00	   6.9783542e+01	   8.1122347e+02	   2.9000000e+01	   6.0149322e+02	
   5.0000000e+00	   1.1751716e+02	   2.9673239e+03	   4.9000000e+01	   1.0256627e+03	
   2.0000000e+00	   4.3800323e+01	   1.2709217e+03	   4.3000000e+01	   7.6598894e+02	
   3.0000000e+00	   1.0876116e+02	   1.9666207e+03	   1.3000000e+01	   4.1433789e+02	
   4.0000000e+00	   1.3488436e+02	   3.0240163e+03	   3.1000000e+01	   7.4157313e+02	
   1.0000000e+00	   9.1667316e+01	   1.9362793e+03	   4.6000000e+01	   9.3536296e+02	
   5.0000000e+00	   1.1380904e+02	   2.9565850e+03	   5.3000000e+01	   8.1294236e+02	
   5.0000000e+00	   1.2984263e+02	   3.2476746e+03	   5.8000000e+01	   8.7984636e+02	
   2.0000000e+00	   1.1483382e+02	   2.0323121e+03	   5.2000000e+01	   7.8965110e+02	
   5.0000000e+00	   1.0462428e+02	   3.0695035e+03	   3.9000000e+01	   8.0621044e+02	
   4.0000000e+00	   9.4809332e+01	   2.3258774e+03	   5.1000000e+01	   7.3340525e+02	
   5.0000000e+00	   1.1097487e+02	   3.4216210e+03	   5.4000000e+01	   1.0911773e+03	
   4.0000000e+00	   1.4310685e+02	   2.9141054e+03	   5.7000000e+01	   1.0902810e+03	
   2.0000000e+00	   9.9968361e+01	   2.1351233e+03	   5.0000000e+01	   1.0610373e+03	
   4.0000000e+00	   1.2566503e+02	   2.2372602e+03	   4.3000000e+01	   7.1374461e+02	
   3.0000000e+00	   7.7291685e+01	   1.6532880e+03	   3.0000000e+01	   5.6846626e+02	
   5.0000000e+00	   1.0477871e+02	   2.8670028e+03	   2.0000000e+01	   6.0544682e+02	
   3.0000000e+00	   7.5042559e+01	   9.2309366e+02	   2.5000000e+01	   7.5172180e+02	
   5.0000000e+00	   9.6050439e+01	   2.4848592e+03	   1.6000000e+01	   4.6513915e+02	
   4.0000000e+00	   1.1593252e+02	   2.7798677e+03	   3.9000000e+01	   7.2030954e+02	
   1.0000000e+00	   8.4800615e+01	   1.6046436e+03	   2.9000000e+01	   6.9766058e+02	
   1.0000000e+00	   7.3408342e+01	   5.0509131e+02	   8.0000000e+00	   4.1827033e+02	
   5.0000000e+00	   6.2849840e+01	   1.8747623e+03	   4.4000000e+01	   6.8416132e+02	
   2.0000000e+00	   9.7205872e+01	   1.4799412e+03	   5.5000000e+01	   8.0156968e+02	
   1.0000000e+00	   8.2898185e+01	   9.6902712e+02	   3.3000000e+01	   5.9538228e+02	
   4.0000000e+00	   1.1083093e+02	   2.6295978e+03	   5.4000000e+01	   9.7281887e+02	
   1.0000000e+00	   1.0359415e+02	   1.2594331e+03	   1.0000000e+01	   4.2348623e+02	
   3.0000000e+00	   9.0388199e+01	   1.8932009e+03	   5.2000000e+01	   8.7309812e+02	
   2.0000000e+00	   8.5184799e+01	   1.9566830e+03	   1.4000000e+01	   5.9277078e+02	
   2.0000000e+00	   6.3845297e+01	   1.4381113e+03	   8.0000000e+00	   5.1376019e+02	
   2.0000000e+00	   9.3242887e+01	   1.3961043e+03	   3.4000000e+01	   6.0957949e+02	
   4.0000000e+00	   1.1725989e+02	   2.5879607e+03	   3.9000000e+01	   8.1469803e+02	
   3.0000000e+00	   1.2329373e+02	   1.8129393e+03	   5.7000000e+01	   9.0993940e+02	
   1.0000000e+00	   8.3647723e+01	   8.9778181e+02	   1.2000000e+01	   4.5866554e+02	
   2.0000000e+00	   1.0659163e+02	   2.0765389e+03	   4.3000000e+01	   7.9572358e+02	
   4.0000000e+00	   1.2717914e+02	   2.8658932e+03	   1.9000000e+01	   5.6583892e+02	
   5.0000000e+00	   1.1094673e+02	   1.8198870e+03	   6.0000000e+01	   1.0995690e+03	
   5.0000000e+00	   6.9587932e+01	   1.5020156e+03	   6.1000000e+01	   8.3158193e+02	
   2.0000000e+00	   1.1592229e+02	   1.4772808e+03	   2.8000000e+01	   8.1917739e+02	
   5.0000000e+00	   1.4262743e+02	   3.0155132e+03	   4.6000000e+01	   8.2992028e+02	
   5.0000000e+00	   9.5364915e+01	   3.3282557e+03	   5.7000000e+01	   1.1026146e+03	
   2.0000000e+00	   9.1239324e+01	   1.5483061e+03	   2.4000000e+01	   5.6218132e+02	
   1.0000000e+00	   6.6749590e+01	   5.9387070e+02	   2.2000000e+01	   5.4990764e+02	
   1.0000000e+00	   8.3381634e+01	   1.4254845e+03	   7.0000000e+00	   3.5638974e+02	
   3.0000000e+00	   9.7577046e+01	   2.2590179e+03	   5.9000000e+01	   8.4178431e+02	
   3.0000000e+00	   1.1727292e+02	   2.2887932e+03	   4.1000000e+01	   8.4665505e+02	
   5.0000000e+00	   1.0674951e+02	   2.3952276e+03	   2.1000000e+01	   3.8621228e+02	
   3.0000000e+00	   5.4217970e+01	   1.9833882e+03	   3.0000000e+01	   5.9241383e+02	
   4.0000000e+00	   1.2367197e+02	   2.8730031e+03	   6.1000000e+01	   1.0271550e+03	
   2.0000000e+00	   9.7518890e+01	   1.4784273e+03	   1.1000000e+01	   2.9018408e+02	
   5.0000000e+00	   1.0371505e+02	   2.8148631e+03	   1.7000000e+01	   6.0360023e+02	
   4.0000000e+00	   1.1578136e+02	   2.6878594e+03	   3.8000000e+01	   7.3538238e+02	
   4.0000000e+00	   9.5857050e+01	   2.2574925e+03	   2.4000000e+01	   6.5770619e+02	
   5.0000000e+00	   1.2052075e+02	   2.4722774e+03	   2.4000000e+01	   5.3772857e+02	
   5.0000000e+00	   1.0567013e+02	   3.1322315e+03	   1.6000000e+01	   5.5012420e+02	
   3.0000000e+00	   9.4617931e+01	   2.1150431e+03	   2.5000000e+01	   5.2096760e+02	
   2.0000000e+00	   9.7001472e+01	   1.7364046e+03	   4.7000000e+01	   6.1860287e+02	
   5.0000000e+00	   1.0697216e+02	   2.1726974e+03	   2.7000000e+01	   5.3796860e+02	
   2.0000000e+00	   5.6223434e+01	   1.4654034e+03	   4.1000000e+01	   5.7173583e+02	
   2.0000000e+00	   9.8001342e+01	   2.1317387e+03	   1.6000000e+01	   7.5849017e+02	
   2.0000000e+00	   1.1371731e+02	   2.8171636e+03	   5.0000000e+01	   7.7801502e+02	
   5.0000000e+00	   1.2407961e+02	   2.6267403e+03	   4.0000000e+01	   8.1838258e+02	
   4.0000000e+00	   1.4964995e+02	   3.0042434e+03	   3.8000000e+01	   8.9359073e+02	
   5.0000000e+00	   1.2847804e+02	   2.3185765e+03	   6.3000000e+01	   9.5689209e+02	
   1.0000000e+00	   5.7109243e+01	   5.0000000e+02	   2.5000000e+01	   6.2580856e+02	
   3.0000000e+00	   9.6176537e+01	   1.6280084e+03	   5.6000000e+01	   8.0427998e+02	
   5.0000000e+00	   9.2992535e+01	   2.4405807e+03	   4.8000000e+01	   8.1070738e+02	
   5.0000000e+00	   1.5392719e+02	   3.2528138e+03	   5.2000000e+01	   9.0512745e+02	
   4.0000000e+00	   8.3311132e+01	   2.2696753e+03	   2.8000000e+01	   6.0375957e+02	
   1.0000000e+00	   6.1265946e+01	   5.0000000e+02	   5.0000000e+00	   3.4286853e+02	
   4.0000000e+00	   1.4432448e+02	   3.0491555e+03	   5.8000000e+01	   1.0124621e+03	
   3.0000000e+00	   8.1143304e+01	   1.6457979e+03	   1.8000000e+01	   5.2483395e+02	
   1.0000000e+00	   6.7074496e+01	   5.0000000e+02	   1.6000000e+01	   3.4108101e+02	
   2.0000000e+00	   9.3638863e+01	   2.2333153e+03	   4.8000000e+01	   8.2760630e+02	
   1.0000000e+00	   8.3490423e+01	   8.5341398e+02	   3.6000000e+01	   6.9861039e+02	
   4.0000000e+00	   1.5172620e+02	   2.9376712e+03	   4.2000000e+01	   1.0170109e+03	
   1.0000000e+00	   8.0205178e+01	   1.3379134e+03	   2.1000000e+01	   5.8555015e+02	
   4.0000000e+00	   1.2173523e+02	   2.4913046e+03	   1.5000000e+01	   6.7628802e+02	
   2.0000000e+00	   9.1297196e+01	   1.8785130e+03	   3.3000000e+01	   5.3172482e+02	
   1.0000000e+00	   6.7747396e+01	   8.0059841e+02	   4.6000000e+01	   7.4036722e+02	
   4.0000000e+00	   7.6895613e+01	   2.3249310e+03	   4.1000000e+01	   7.0209286e+02	
   3.0000000e+00	   8.4074621e+01	   2.3437025e+03	   1.3000000e+01	   5.5746461e+02	
   3.0000000e+00	   9.7412606e+01	   1.6705867e+03	   2.2000000e+01	   5.1055423e+02	
   1.0000000e+00	   5.5756875e+01	   6.9324282e+02	   5.3000000e+01	   7.6452402e+02	
   2.0000000e+00	   9.0989589e+01	   1.9382853e+03	   4.7000000e+01	   7.6068707e+02	
   4.0000000e+00	   1.4482985e+02	   2.7200861e+03	   3.3000000e+01	   6.6596964e+02	
   1.0000000e+00	   6.4312747e+01	   5.0000000e+02	   1.4000000e+01	   5.8844852e+02	
   1.0000000e+00	   4.0758384e+01	   5.0000000e+02	   9.0000000e+00	   4.2522183e+02	
   4.0000000e+00	   1.0024004e+02	   2.2444054e+03	   5.0000000e+01	   7.7613062e+02	
   1.0000000e+00	   6.4005675e+01	   1.1174581e+03	   3.9000000e+01	   5.7148688e+02	
   4.0000000e+00	   1.0676371e+02	   2.1930746e+03	   1.4000000e+01	   4.3544753e+02	
   3.0000000e+00	   1.1876580e+02	   2.0729083e+03	   4.1000000e+01	   6.4603619e+02	
   4.0000000e+00	   9.3668031e+01	   2.1400197e+03	   3.1000000e+01	   6.0847463e+02	
   2.0000000e+00	   6.8700449e+01	   1.6521823e+03	   4.0000000e+01	   6.9380627e+02	
   2.0000000e+00	   1.1524878e+02	   1.7241635e+03	   4.7000000e+01	   8.2487123e+02	
   2.0000000e+00	   7.4302520e+01	   1.0801627e+03	   3.7000000e+01	   8.0344938e+02	
   1.0000000e+00	   1.0260561e+02	   7.4526244e+02	   3.5000000e+01	   7.3194996e+02	
   4.0000000e+00	   1.1676677e+02	   2.9828502e+03	   3.2000000e+01	   7.4748264e+02	
   4.0000000e+00	   1.3203319e+02	   3.2524560e+03	   5.0000000e+01	   8.6516803e+02	
   5.0000000e+00	   9.7386424e+01	   2.8782284e+03	   3.3000000e+01	   6.1704438e+02	
   1.0000000e+00	   1.0303443e+02	   1.5610811e+03	   4.4000000e+01	   7.8108292e+02	
   4.0000000e+00	   1.2209941e+02	   2.5747379e+03	   5.4000000e+01	   8.4943887e+02	
   5.0000000e+00	   9.9763634e+01	   3.0585796e+03	   3.5000000e+01	   6.4668448e+02	
   1.0000000e+00	   9.0943118e+01	   2.0039171e+03	   3.3000000e+01	   7.4233845e+02	
   3.0000000e+00	   9.3874595e+01	   1.5589144e+03	   5.9000000e+01	   8.7327255e+02	
   1.0000000e+00	   6.0905862e+01	   6.6962540e+02	   3.7000000e+01	   5.0153799e+02	
   4.0000000e+00	   1.0489716e+02	   2.4369965e+03	   1.4000000e+01	   3.9783227e+02	
   3.0000000e+00	   1.1220488e+02	   2.0028160e+03	   4.4000000e+01	   8.2865616e+02	
   5.0000000e+00	   9.6934885e+01	   1.7308625e+03	   2.1000000e+01	   5.9119934e+02	
   5.0000000e+00	   1.0846477e+02	   2.6124940e+03	   5.3000000e+01	   8.3932295e+02	
   5.0000000e+00	   1.0851342e+02	   3.1692366e+03	   4.2000000e+01	   7.9205144e+02	
   5.0000000e+00	   1.1835993e+02	   3.1174938e+03	   1.8000000e+01	   5.8091572e+02	
   4.0000000e+00	   5.6005514e+01	   1.0244847e+03	   4.1000000e+01	   6.9409165e+02	
   2.0000000e+00	   8.4776389e+01	   1.2946901e+03	   4.1000000e+01	   5.9612472e+02	
   4.0000000e+00	   1.3014738e+02	   3.4043228e+03	   3.2000000e+01	   8.6308025e+02	
   3.0000000e+00	   6.9115192e+01	   1.4188324e+03	   4.0000000e+01	   6.8485692e+02	
   2.0000000e+00	   6.4248045e+01	   1.1163779e+03	   1.9000000e+01	   4.4000126e+02	
   3.0000000e+00	   9.9719978e+01	   1.9570200e+03	   1.2000000e+01	   4.7999048e+02	
   3.0000000e+00	   1.1047238e+02	   1.7081108e+03	   4.0000000e+01	   6.5174503e+02	
   1.0000000e+00	   6.7018319e+01	   5.0000000e+02	   2.8000000e+01	   6.3625128e+02	
   1.0000000e+00	   6.9040905e+01	   1.0375514e+03	   4.8000000e+01	   6.8247800e+02	
   2.0000000e+00	   7.9924790e+01	   1.2149268e+03	   4.7000000e+01	   7.9451225e+02	
   1.0000000e+00	   9.4552990e+01	   1.4408424e+03	   4.8000000e+01	   1.0757383e+03	
   3.0000000e+00	   1.1700621e+02	   9.8246946e+02	   4.5000000e+01	   6.4982731e+02	
   2.0000000e+00	   9.6538660e+01	   1.8788203e+03	   2.9000000e+01	   6.9776102e+02	
   4.0000000e+00	   1.0287377e+02	   1.8543919e+03	   5.8000000e+01	   1.0238862e+03	
   4.0000000e+00	   1.3011565e+02	   3.0025093e+03	   5.6000000e+01	   8.2153120e+02	
   2.0000000e+00	   9.2079933e+01	   1.5565221e+03	   3.7000000e+01	   6.1603400e+02	
   1.0000000e+00	   7.9117589e+01	   7.8595870e+02	   1.4000000e+01	   3.9802139e+02	
   1.0000000e+00	   1.0677549e+02	   1.0308409e+03	   3.8000000e+01	   6.9889178e+02	
   3.0000000e+00	   1.1073203e+02	   2.8102566e+03	   2.4000000e+01	   6.0386321e+02	
   1.0000000e+00	   6.4874862e+01	   1.3664288e+03	   5.0000000e+01	   7.6079029e+02	
   3.0000000e+00	   1.2542191e+02	   2.2923461e+03	   5.6000000e+01	   8.1888749e+02	
   1.0000000e+00	   9.0385879e+01	   1.2173179e+03	   3.0000000e+01	   6.2785636e+02	
   2.0000000e+00	   5.9693062e+01	   5.6747892e+02	   4.3000000e+01	   5.9863650e+02	
   2.0000000e+00	   1.0038773e+02	   1.4717332e+03	   3.0000000e+01	   6.1481521e+02	
   1.0000000e+00	   6.9635482e+01	   5.0000000e+02	   4.2000000e+01	   6.5249124e+02	
   4.0000000e+00	   1.0803232e+02	   3.1742483e+03	   4.2000000e+01	   7.8129404e+02	
   3.0000000e+00	   7.4804497e+01	   1.6368711e+03	   1.1000000e+01	   5.3262771e+02	
   1.0000000e+00	   9.6817418e+01	   1.9169528e+03	   1.6000000e+01	   4.3673592e+02	
   4.0000000e+00	   9.8041255e+01	   2.3005635e+03	   2.2000000e+01	   6.4917424e+02	
   2.0000000e+00	   6.6174060e+01	   5.8491646e+02	   2.3000000e+01	   4.7602024e+02	
